Product_name,Price,Storage,Display_size,Camera Details,Battery,Rating,Processor,Warranty,Overall_Review
"POCO F5 5G (Snowstorm White, 256 GB)","₹7,490",8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,64MP (OIS) + 8MP + 2MP | 16MP Front Camera,5000 mAh Battery,Not Available,Qualcomm Snapdragon 7+ Gen 2 (4nm) Processor,2 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,Not Available
"POCO C3 (Lime Green, 64 GB)","₹23,999",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) HD+ Display,13MP + 2MP + 2MP | 5MP Front Camera,5000 mAh Li-ion Polymer Battery,Not Available,Mediatek Helio G35 Processor,Not Available,Not Available
"POCO X3 Pro (Graphite Black, 128 GB)","₹12,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Full HD+ Display,48MP + 8MP + 2MP + 2MP | 20MP Front Camera,5160 mAh Lithium-ion Polymer Battery,Not Available,Qualcomm Snapdragon 860 Processor,"One Year Warranty for Handset, 6 Months for Accessories",Not Available
"POCO M4 Pro 5G (Yellow, 128 GB)","₹17,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 8MP | 16MP Front Camera,5000 mAh Lithium-ion Polymer Battery,Not Available,Mediatek Dimensity 810 Processor,Not Available,Not Available
"POCO M2 Pro (Two Shades of Black, 64 GB)","₹8,499",6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.94 cm (6.67 inch) Full HD+ Display,48MP + 8MP + 5MP + 2MP | 16MP Front Camera,5000 mAh Lithium-ion Polymer Battery,Not Available,Qualcomm Snapdragon 720G Processor,Not Available,Not Available
"POCO C61 (Mystical Green, 128 GB)","₹14,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.04 cm (6.71 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Battery,Not Available,Helio G36 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,Not Available
"POCO M2 (Brick Red, 128 GB)","₹7,899",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,13MP + 8MP + 5MP + 2MP | 8MP Front Camera,5000 mAh Lithium Polymer Battery,Not Available,MediaTek Helio G80 Processor,Not Available,Not Available
"(Refurbished) POCO M6 Pro 5G (Power Black, 128 GB)","₹12,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,6.79 inch Full HD+ Display,50MP + 2MP Dual Rear Camera | 8MP Front Camera,5000 mAh Battery,Not Available,Snapdragon 4 Gen 2 Processor,Not Available,Not Available
"POCO M2 (Brick Red, 64 GB)","₹19,999",6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,13MP + 8MP + 5MP + 2MP | 8MP Front Camera,5000 mAh Lithium Polymer Battery,Not Available,MediaTek Helio G80 Processor,Not Available,Not Available
"POCO X4 Pro 5G (Yellow, 128 GB)","₹10,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Full HD+ Super AMOLED Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Lithium-ion Polymer Battery,Not Available,Qualcomm Snapdragon 695 5G Processor,Not Available,Not Available
"POCO M4 Pro (Power Black, 128 GB)","₹14,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.33 cm (6.43 inch) Full HD+ AMOLED Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Lithium-ion Polymer Battery,Not Available,Mediatek Helio G96 Processor,Not Available,Not Available
"POCO M3 (Cool Blue, 128 GB)","₹16,899",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,48MP + 2MP + 2MP | 8MP Front Camera,6000 mAh Lithium-ion Polymer Battery,Not Available,Qualcomm Snapdragon 662 Processor,"One Year Warranty for Handset, 6 Months for Accessories",Not Available
"(Refurbished) POCO F4 5G (Night Black, 256 GB)","₹12,999",12 GB RAM | 256 GB ROM |,6.67 inch Full HD+ Display,"64MP + 8, 2MP Dual Rear Camera | 20MP Front Camera",4500 mAh Battery,Not Available,Qualcomm Snapdragon 870 Processor,Not Available,Not Available
"POCO M3 (Cool Blue, 64 GB)","₹21,999",6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,48MP + 2MP + 2MP | 8MP Front Camera,6000 mAh Lithium-ion Polymer Battery,Not Available,Qualcomm Snapdragon 662 Processor,"One Year Warranty for Handset, 6 Months for Accessories",Not Available
"POCO F1 (Steel Blue, 64 GB)","₹21,999",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.7 cm (6.18 inch) Full HD+ Display,12MP + 5MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Not Available,Qualcomm Snapdragon 845 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Not Available
"POCO F1 (Graphite Black, 64 GB)",Not Available,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.7 cm (6.18 inch) Full HD+ Display,12MP + 5MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Not Available,Qualcomm Snapdragon 845 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Not Available
